State,Year,Metric,Value
Madhya Pradesh,2020,Grand Total Male,1292550.0
Madhya Pradesh,2019,Grand Total Male,1048111.0
Madhya Pradesh,2018,Grand Total Male,912258.0
Madhya Pradesh,2017,Grand Total Male,911930.0
Madhya Pradesh,2016,Grand Total Male,879731.0
Maharashtra,2020,Grand Total Male,2017738.0
Maharashtra,2019,Grand Total Male,1885407.0
Maharashtra,2018,Grand Total Male,1908512.0
Maharashtra,2017,Grand Total Male,1818692.0
Maharashtra,2016,Grand Total Male,1814003.0
Manipur,2020,Grand Total Male,66082.0
Manipur,2019,Grand Total Male,57618.0
Manipur,2018,Grand Total Male,51369.0
Manipur,2017,Grand Total Male,46944.0
Manipur,2016,Grand Total Male,46414.0
Meghalaya,2020,Grand Total Male,40497.0
Meghalaya,2019,Grand Total Male,36841.0
Meghalaya,2018,Grand Total Male,36119.0
Meghalaya,2017,Grand Total Male,35453.0
Meghalaya,2016,Grand Total Male,34898.0
Mizoram,2020,Grand Total Male,16184.0
Mizoram,2019,Grand Total Male,13635.0
Mizoram,2018,Grand Total Male,13520.0
Mizoram,2017,Grand Total Male,12714.0
Mizoram,2016,Grand Total Male,13225.0
Nagaland,2020,Grand Total Male,20418.0
Nagaland,2019,Grand Total Male,18941.0
Nagaland,2018,Grand Total Male,18764.0
Nagaland,2017,Grand Total Male,17661.0
Nagaland,2016,Grand Total Male,16803.0
Odisha,2020,Grand Total Male,495779.0
Odisha,2019,Grand Total Male,499353.0
Odisha,2018,Grand Total Male,529646.0
Odisha,2017,Grand Total Male,516083.0
Odisha,2016,Grand Total Male,509992.0
Puducherry,2020,Grand Total Male,35330.0
Puducherry,2019,Grand Total Male,30759.0
Puducherry,2018,Grand Total Male,31307.0
Puducherry,2017,Grand Total Male,28480.0
Puducherry,2016,Grand Total Male,27821.0
Punjab,2020,Grand Total Male,373387.0
Punjab,2019,Grand Total Male,393382.0
Punjab,2018,Grand Total Male,413350.0
Punjab,2017,Grand Total Male,463664.0
Punjab,2016,Grand Total Male,441526.0
Rajasthan,2020,Grand Total Male,1129177.0
Rajasthan,2019,Grand Total Male,1034676.0
Rajasthan,2018,Grand Total Male,990604.0
Rajasthan,2017,Grand Total Male,944154.0
Rajasthan,2016,Grand Total Male,896847.0
Sikkim,2020,Grand Total Male,13415.0
Sikkim,2019,Grand Total Male,11029.0
Sikkim,2018,Grand Total Male,10628.0
Sikkim,2017,Grand Total Male,9240.0
Sikkim,2016,Grand Total Male,8630.0
Tamil Nadu,2020,Grand Total Male,1470915.0
Tamil Nadu,2019,Grand Total Male,1510563.0
Tamil Nadu,2018,Grand Total Male,1537416.0
Tamil Nadu,2017,Grand Total Male,1517867.0
Tamil Nadu,2016,Grand Total Male,1499595.0
Telangana,2020,Grand Total Male,696486.0
Telangana,2019,Grand Total Male,646778.0
Telangana,2018,Grand Total Male,676259.0
Telangana,2017,Grand Total Male,711536.0
Telangana,2016,Grand Total Male,737685.0
The Dadra and Nagar Haveli and Daman and Diu,2020,Grand Total Male,5948.0
The Dadra and Nagar Haveli and Daman and Diu,2019,Grand Total Male,5320.0
The Dadra and Nagar Haveli and Daman and Diu,2018,Grand Total Male,4994.0
The Dadra and Nagar Haveli and Daman and Diu,2017,Grand Total Male,4658.0
The Dadra and Nagar Haveli and Daman and Diu,2016,Grand Total Male,4843.0
Tripura,2020,Grand Total Male,42034.0
Tripura,2019,Grand Total Male,40200.0
Tripura,2018,Grand Total Male,37617.0
Tripura,2017,Grand Total Male,36492.0
Tripura,2016,Grand Total Male,38852.0
Uttar Pradesh,2020,Grand Total Male,3303983.0
Uttar Pradesh,2019,Grand Total Male,3062630.0
Uttar Pradesh,2018,Grand Total Male,3064746.0
Uttar Pradesh,2017,Grand Total Male,3190086.0
Uttar Pradesh,2016,Grand Total Male,3150928.0
Uttarakhand,2020,Grand Total Male,255595.0
Uttarakhand,2019,Grand Total Male,209825.0
Uttarakhand,2018,Grand Total Male,211119.0
Uttarakhand,2017,Grand Total Male,196063.0
Uttarakhand,2016,Grand Total Male,188661.0
West Bengal,2020,Grand Total Male,991710.0
West Bengal,2019,Grand Total Male,975373.0
West Bengal,2018,Grand Total Male,953482.0
West Bengal,2017,Grand Total Male,935544.0
West Bengal,2016,Grand Total Male,968455.0
India,2020,Grand Total Female,18049681.0
India,2019,Grand Total Female,16985264.0
India,2018,Grand Total Female,16436996.0
India,2017,Grand Total Female,15746925.0
India,2016,Grand Total Female,14885387.0
Andaman and Nicobar Islands,2020,Grand Total Female,4389.0
Andaman and Nicobar Islands,2019,Grand Total Female,3540.0
Andaman and Nicobar Islands,2018,Grand Total Female,4385.0
Andaman and Nicobar Islands,2017,Grand Total Female,3832.0
Andaman and Nicobar Islands,2016,Grand Total Female,3642.0
Andhra Pradesh,2020,Grand Total Female,869532.0
Andhra Pradesh,2019,Grand Total Female,762221.0
Andhra Pradesh,2018,Grand Total Female,719998.0
Andhra Pradesh,2017,Grand Total Female,707671.0
Andhra Pradesh,2016,Grand Total Female,654378.0
Arunachal Pradesh,2020,Grand Total Female,21942.0
Arunachal Pradesh,2019,Grand Total Female,17567.0
Arunachal Pradesh,2018,Grand Total Female,15718.0
Arunachal Pradesh,2017,Grand Total Female,15416.0
Arunachal Pradesh,2016,Grand Total Female,14214.0
Assam,2020,Grand Total Female,331371.0
Assam,2019,Grand Total Female,291784.0
Assam,2018,Grand Total Female,306095.0
Assam,2017,Grand Total Female,291273.0
Assam,2016,Grand Total Female,272903.0
Bihar,2020,Grand Total Female,967682.0
Bihar,2019,Grand Total Female,713695.0
Bihar,2018,Grand Total Female,641777.0
Bihar,2017,Grand Total Female,597143.0
Bihar,2016,Grand Total Female,641506.0
Chandigarh,2020,Grand Total Female,40313.0
Chandigarh,2019,Grand Total Female,40901.0
Chandigarh,2018,Grand Total Female,40107.0
Chandigarh,2017,Grand Total Female,40800.0
Chandigarh,2016,Grand Total Female,39714.0
Chhattisgarh,2020,Grand Total Female,313767.0
Chhattisgarh,2019,Grand Total Female,277698.0
Chhattisgarh,2018,Grand Total Female,258740.0
Chhattisgarh,2017,Grand Total Female,238529.0
Chhattisgarh,2016,Grand Total Female,218084.0
Delhi,2020,Grand Total Female,234080.0
Delhi,2019,Grand Total Female,229096.0
Delhi,2018,Grand Total Female,219145.0
Delhi,2017,Grand Total Female,213568.0
Delhi,2016,Grand Total Female,195165.0
Goa,2020,Grand Total Female,28057.0
Goa,2019,Grand Total Female,25542.0
Goa,2018,Grand Total Female,25459.0
Goa,2017,Grand Total Female,22830.0
Goa,2016,Grand Total Female,21819.0
Gujarat,2020,Grand Total Female,680749.0
Gujarat,2019,Grand Total Female,652742.0
Gujarat,2018,Grand Total Female,613496.0
Gujarat,2017,Grand Total Female,597016.0
Gujarat,2016,Grand Total Female,584320.0
Haryana,2020,Grand Total Female,446655.0
Haryana,2019,Grand Total Female,417736.0
Haryana,2018,Grand Total Female,421757.0
Haryana,2017,Grand Total Female,383359.0
Haryana,2016,Grand Total Female,360257.0
Himachal Pradesh,2020,Grand Total Female,132879.0
Himachal Pradesh,2019,Grand Total Female,135357.0
Himachal Pradesh,2018,Grand Total Female,135245.0
Himachal Pradesh,2017,Grand Total Female,131434.0
Himachal Pradesh,2016,Grand Total Female,124572.0
Jammu and Kashmir,2020,Grand Total Female,152643.0
Jammu and Kashmir,2019,Grand Total Female,141262.0
Jammu and Kashmir,2018,Grand Total Female,145941.0
Jammu and Kashmir,2017,Grand Total Female,138190.0
Jammu and Kashmir,2016,Grand Total Female,128361.0
Jharkhand,2020,Grand Total Female,365580.0
Jharkhand,2019,Grand Total Female,376921.0
Jharkhand,2018,Grand Total Female,332826.0
Jharkhand,2017,Grand Total Female,319423.0
Jharkhand,2016,Grand Total Female,296511.0
Karnataka,2020,Grand Total Female,1158632.0
Karnataka,2019,Grand Total Female,1055381.0
Karnataka,2018,Grand Total Female,965215.0
Karnataka,2017,Grand Total Female,942983.0
Karnataka,2016,Grand Total Female,883608.0
Kerala,2020,Grand Total Female,593415.0
Kerala,2019,Grand Total Female,522666.0
Kerala,2018,Grand Total Female,502011.0
Kerala,2017,Grand Total Female,493229.0
Kerala,2016,Grand Total Female,462954.0
Jammu and Kashmir,2020,Grand Total Female,2039.0
Jammu and Kashmir,2019,Grand Total Female,1898.0
Lakshadweep,2020,Grand Total Female,427.0
Lakshadweep,2019,Grand Total Female,427.0
Lakshadweep,2018,Grand Total Female,418.0
Lakshadweep,2017,Grand Total Female,436.0
Lakshadweep,2016,Grand Total Female,375.0
Madhya Pradesh,2020,Grand Total Female,1170726.0
Madhya Pradesh,2019,Grand Total Female,977758.0
Madhya Pradesh,2018,Grand Total Female,832905.0
Madhya Pradesh,2017,Grand Total Female,793236.0
Madhya Pradesh,2016,Grand Total Female,736073.0
Maharashtra,2020,Grand Total Female,1718515.0
Maharashtra,2019,Grand Total Female,1714264.0
Maharashtra,2018,Grand Total Female,1680756.0
Maharashtra,2017,Grand Total Female,1593728.0
Maharashtra,2016,Grand Total Female,1503304.0
Manipur,2020,Grand Total Female,67229.0
Manipur,2019,Grand Total Female,60974.0
Manipur,2018,Grand Total Female,52985.0
Manipur,2017,Grand Total Female,51153.0
Manipur,2016,Grand Total Female,48129.0
Meghalaya,2020,Grand Total Female,51476.0
Meghalaya,2019,Grand Total Female,43712.0
Meghalaya,2018,Grand Total Female,43057.0
Meghalaya,2017,Grand Total Female,39755.0
Meghalaya,2016,Grand Total Female,36633.0
Mizoram,2020,Grand Total Female,16101.0
Mizoram,2019,Grand Total Female,12387.0
Mizoram,2018,Grand Total Female,12076.0
Mizoram,2017,Grand Total Female,11737.0
Mizoram,2016,Grand Total Female,12244.0
Nagaland,2020,Grand Total Female,23233.0
Nagaland,2019,Grand Total Female,22362.0
Nagaland,2018,Grand Total Female,21017.0
Nagaland,2017,Grand Total Female,19349.0
Nagaland,2016,Grand Total Female,18317.0
Odisha,2020,Grand Total Female,443654.0
Odisha,2019,Grand Total Female,435144.0
Odisha,2018,Grand Total Female,433400.0
Odisha,2017,Grand Total Female,443543.0
Odisha,2016,Grand Total Female,418408.0
Puducherry,2020,Grand Total Female,41560.0
Puducherry,2019,Grand Total Female,35713.0
Puducherry,2018,Grand Total Female,35115.0
Puducherry,2017,Grand Total Female,31764.0
Puducherry,2016,Grand Total Female,29758.0
Punjab,2020,Grand Total Female,376244.0
Punjab,2019,Grand Total Female,412050.0
Punjab,2018,Grand Total Female,465759.0
Punjab,2017,Grand Total Female,470342.0
Punjab,2016,Grand Total Female,422518.0
Rajasthan,2020,Grand Total Female,1072511.0
Rajasthan,2019,Grand Total Female,995294.0
Rajasthan,2018,Grand Total Female,953375.0
Rajasthan,2017,Grand Total Female,833982.0
Rajasthan,2016,Grand Total Female,762004.0
Sikkim,2020,Grand Total Female,14185.0
Sikkim,2019,Grand Total Female,12696.0
Sikkim,2018,Grand Total Female,12080.0
Sikkim,2017,Grand Total Female,11487.0
Sikkim,2016,Grand Total Female,9851.0
Tamil Nadu,2020,Grand Total Female,1451086.0
Tamil Nadu,2019,Grand Total Female,1471926.0
Tamil Nadu,2018,Grand Total Female,1470148.0
Tamil Nadu,2017,Grand Total Female,1457264.015
Tamil Nadu,2016,Grand Total Female,1371178.0
Telangana,2020,Grand Total Female,732381.0
Telangana,2019,Grand Total Female,687063.0
Telangana,2018,Grand Total Female,697797.0
Telangana,2017,Grand Total Female,660883.0
Telangana,2016,Grand Total Female,653944.0
The Dadra and Nagar Haveli and Daman and Diu,2020,Grand Total Female,5622.0
The Dadra and Nagar Haveli and Daman and Diu,2019,Grand Total Female,5005.0
The Dadra and Nagar Haveli and Daman and Diu,2018,Grand Total Female,4511.0
The Dadra and Nagar Haveli and Daman and Diu,2017,Grand Total Female,4208.0
The Dadra and Nagar Haveli and Daman and Diu,2016,Grand Total Female,3883.0
Tripura,2020,Grand Total Female,38280.0
Tripura,2019,Grand Total Female,33239.0
Tripura,2018,Grand Total Female,32515.0
Tripura,2017,Grand Total Female,32612.0
Tripura,2016,Grand Total Female,32497.0
Uttar Pradesh,2020,Grand Total Female,3192570.0
Uttar Pradesh,2019,Grand Total Female,3199127.0
Uttar Pradesh,2018,Grand Total Female,3199531.0
Uttar Pradesh,2017,Grand Total Female,3078500.0
Uttar Pradesh,2016,Grand Total Female,2891843.0
Uttarakhand,2020,Grand Total Female,261729.0
Uttarakhand,2019,Grand Total Female,201952.0
Uttarakhand,2018,Grand Total Female,197019.0
Uttarakhand,2017,Grand Total Female,187810.0
Uttarakhand,2016,Grand Total Female,175907.0
West Bengal,2020,Grand Total Female,1028427.0
West Bengal,2019,Grand Total Female,998164.0
West Bengal,2018,Grand Total Female,941769.0
West Bengal,2017,Grand Total Female,888440.0
West Bengal,2016,Grand Total Female,856513.0
India,2020,Grand Total Both,36808839.0
India,2019,Grand Total Both,34249437.0
India,2018,Grand Total Both,33427320.0
India,2017,Grand Total Both,32610784.0
India,2016,Grand Total Both,31616124.0
Andaman and Nicobar Islands,2020,Grand Total Both,7737.0
Andaman and Nicobar Islands,2019,Grand Total Both,6031.0
Andaman and Nicobar Islands,2018,Grand Total Both,7455.0
Andaman and Nicobar Islands,2017,Grand Total Both,6619.0
Andaman and Nicobar Islands,2016,Grand Total Both,6477.0
Andhra Pradesh,2020,Grand Total Both,1834648.0
Andhra Pradesh,2019,Grand Total Both,1632509.0
Andhra Pradesh,2018,Grand Total Both,1576181.0
Andhra Pradesh,2017,Grand Total Both,1585554.0
Andhra Pradesh,2016,Grand Total Both,1494538.0
Arunachal Pradesh,2020,Grand Total Both,48803.0
Arunachal Pradesh,2019,Grand Total Both,39757.0
Arunachal Pradesh,2018,Grand Total Both,33798.0
Arunachal Pradesh,2017,Grand Total Both,32710.0
Arunachal Pradesh,2016,Grand Total Both,30273.0
Assam,2020,Grand Total Both,647188.0
Assam,2019,Grand Total Both,563793.0
Assam,2018,Grand Total Both,599880.0
Assam,2017,Grand Total Both,569329.0
Assam,2016,Grand Total Both,545852.0
Bihar,2020,Grand Total Both,2141455.0
Bihar,2019,Grand Total Both,1603547.0
Bihar,2018,Grand Total Both,1493682.0
Bihar,2017,Grand Total Both,1391676.0
Bihar,2016,Grand Total Both,1510656.0
Chandigarh,2020,Grand Total Both,74247.0
Chandigarh,2019,Grand Total Both,76408.0
Chandigarh,2018,Grand Total Both,74503.0
Chandigarh,2017,Grand Total Both,75764.0
Chandigarh,2016,Grand Total Both,73695.0
Chhattisgarh,2020,Grand Total Both,571625.0
Chhattisgarh,2019,Grand Total Both,504035.0
Chhattisgarh,2018,Grand Total Both,482492.0
Chhattisgarh,2017,Grand Total Both,453947.0
Chhattisgarh,2016,Grand Total Both,428719.0
Delhi,2020,Grand Total Both,455511.0
Delhi,2019,Grand Total Both,451538.0
Delhi,2018,Grand Total Both,434971.0
Delhi,2017,Grand Total Both,428194.0
Delhi,2016,Grand Total Both,398642.0
Goa,2020,Grand Total Both,53344.0
Goa,2019,Grand Total Both,47867.0
Goa,2018,Grand Total Both,49635.0
Goa,2017,Grand Total Both,43892.0
Goa,2016,Grand Total Both,42569.0
Gujarat,2020,Grand Total Both,1565877.0
Gujarat,2019,Grand Total Both,1481729.0
Gujarat,2018,Grand Total Both,1406190.0
Gujarat,2017,Grand Total Both,1387954.0
Gujarat,2016,Grand Total Both,1378016.0
Haryana,2020,Grand Total Both,857332.0
Haryana,2019,Grand Total Both,791856.0
Haryana,2018,Grand Total Both,809033.0
Haryana,2017,Grand Total Both,774495.0
Haryana,2016,Grand Total Both,749654.0
Himachal Pradesh,2020,Grand Total Both,238924.0
Himachal Pradesh,2019,Grand Total Both,243344.0
Himachal Pradesh,2018,Grand Total Both,244444.0
Himachal Pradesh,2017,Grand Total Both,236897.0
Himachal Pradesh,2016,Grand Total Both,229695.0
Jammu and Kashmir,2020,Grand Total Both,291993.0
Jammu and Kashmir,2019,Grand Total Both,277683.0
Jammu and Kashmir,2018,Grand Total Both,276729.0
Jammu and Kashmir,2017,Grand Total Both,255578.0
Jammu and Kashmir,2016,Grand Total Both,242287.0
Jharkhand,2020,Grand Total Both,718025.0
Jharkhand,2019,Grand Total Both,743133.0
Jharkhand,2018,Grand Total Both,668723.0
Jharkhand,2017,Grand Total Both,645864.0
Jharkhand,2016,Grand Total Both,616026.0
Karnataka,2020,Grand Total Both,2319929.0
Karnataka,2019,Grand Total Both,2102002.0
Karnataka,2018,Grand Total Both,1929855.0
Karnataka,2017,Grand Total Both,1882507.0
Karnataka,2016,Grand Total Both,1808536.0
Kerala,2020,Grand Total Both,1005737.0
Kerala,2019,Grand Total Both,881477.0
Kerala,2018,Grand Total Both,848243.0
Kerala,2017,Grand Total Both,832200.0
Kerala,2016,Grand Total Both,798052.0
Jammu and Kashmir,2020,Grand Total Both,3147.0
Jammu and Kashmir,2019,Grand Total Both,2897.0
Lakshadweep,2020,Grand Total Both,560.0
Lakshadweep,2019,Grand Total Both,560.0
Lakshadweep,2018,Grand Total Both,545.0
Lakshadweep,2017,Grand Total Both,552.0
Lakshadweep,2016,Grand Total Both,524.0
Madhya Pradesh,2020,Grand Total Both,2463276.0
Madhya Pradesh,2019,Grand Total Both,2025869.0
Madhya Pradesh,2018,Grand Total Both,1745163.0
Madhya Pradesh,2017,Grand Total Both,1705167.0
Madhya Pradesh,2016,Grand Total Both,1615804.0
Maharashtra,2020,Grand Total Both,3736253.0
Maharashtra,2019,Grand Total Both,3599671.0
Maharashtra,2018,Grand Total Both,3589268.0
Maharashtra,2017,Grand Total Both,3412420.0
Maharashtra,2016,Grand Total Both,3317307.0
Manipur,2020,Grand Total Both,133311.0
Manipur,2019,Grand Total Both,118592.0
Manipur,2018,Grand Total Both,104354.0
Manipur,2017,Grand Total Both,98097.0
Manipur,2016,Grand Total Both,94543.0
Meghalaya,2020,Grand Total Both,91973.0
Meghalaya,2019,Grand Total Both,80553.0
Meghalaya,2018,Grand Total Both,79176.0
Meghalaya,2017,Grand Total Both,75208.0
Meghalaya,2016,Grand Total Both,71531.0
Mizoram,2020,Grand Total Both,32285.0
Mizoram,2019,Grand Total Both,26022.0
Mizoram,2018,Grand Total Both,25596.0
Mizoram,2017,Grand Total Both,24451.0
Mizoram,2016,Grand Total Both,25469.0
Nagaland,2020,Grand Total Both,43651.0
Nagaland,2019,Grand Total Both,41303.0
Nagaland,2018,Grand Total Both,39781.0
Nagaland,2017,Grand Total Both,37010.0
Nagaland,2016,Grand Total Both,35120.0
Odisha,2020,Grand Total Both,939433.0
Odisha,2019,Grand Total Both,934497.0
Odisha,2018,Grand Total Both,963046.0
Odisha,2017,Grand Total Both,959626.0
Odisha,2016,Grand Total Both,928400.0
Puducherry,2020,Grand Total Both,76890.0
Puducherry,2019,Grand Total Both,66472.0
Puducherry,2018,Grand Total Both,66422.0
Puducherry,2017,Grand Total Both,60244.0
Puducherry,2016,Grand Total Both,57579.0
Punjab,2020,Grand Total Both,749631.0
Punjab,2019,Grand Total Both,805432.0
Punjab,2018,Grand Total Both,879109.0
Punjab,2017,Grand Total Both,934006.0
Punjab,2016,Grand Total Both,864044.0
Rajasthan,2020,Grand Total Both,2201688.0
Rajasthan,2019,Grand Total Both,2029970.0
Rajasthan,2018,Grand Total Both,1943979.0
Rajasthan,2017,Grand Total Both,1778136.0
Rajasthan,2016,Grand Total Both,1658851.0
Sikkim,2020,Grand Total Both,27600.0
Sikkim,2019,Grand Total Both,23725.0
Sikkim,2018,Grand Total Both,22708.0
Sikkim,2017,Grand Total Both,20726.0
Sikkim,2016,Grand Total Both,18481.0
Tamil Nadu,2020,Grand Total Both,2922001.0
Tamil Nadu,2019,Grand Total Both,2982489.0
Tamil Nadu,2018,Grand Total Both,3007564.0
Tamil Nadu,2017,Grand Total Both,2975131.0
Tamil Nadu,2016,Grand Total Both,2870773.0
Telangana,2020,Grand Total Both,1428867.0
Telangana,2019,Grand Total Both,1333841.0
Telangana,2018,Grand Total Both,1374056.0
Telangana,2017,Grand Total Both,1372419.0
Telangana,2016,Grand Total Both,1391629.0
The Dadra and Nagar Haveli and Daman and Diu,2020,Grand Total Both,11570.0
The Dadra and Nagar Haveli and Daman and Diu,2019,Grand Total Both,10325.0
The Dadra and Nagar Haveli and Daman and Diu,2018,Grand Total Both,9505.0
The Dadra and Nagar Haveli and Daman and Diu,2017,Grand Total Both,8866.0
The Dadra and Nagar Haveli and Daman and Diu,2016,Grand Total Both,8726.0
Tripura,2020,Grand Total Both,80314.0
Tripura,2019,Grand Total Both,73439.0
Tripura,2018,Grand Total Both,70132.0
Tripura,2017,Grand Total Both,69103.0
Tripura,2016,Grand Total Both,71349.0
Uttar Pradesh,2020,Grand Total Both,6496553.0
Uttar Pradesh,2019,Grand Total Both,6261757.0
Uttar Pradesh,2018,Grand Total Both,6264277.0
Uttar Pradesh,2017,Grand Total Both,6268586.0
Uttar Pradesh,2016,Grand Total Both,6042771.0
Uttarakhand,2020,Grand Total Both,517324.0
Uttarakhand,2019,Grand Total Both,411777.0
Uttarakhand,2018,Grand Total Both,408138.0
Uttarakhand,2017,Grand Total Both,383872.0
Uttarakhand,2016,Grand Total Both,364568.0
West Bengal,2020,Grand Total Both,2020137.0
West Bengal,2019,Grand Total Both,1973537.0
West Bengal,2018,Grand Total Both,1895251.0
West Bengal,2017,Grand Total Both,1823984.0
